filename,nrow,ncol,nnz,sparsity,degree,std_node_degree,N,cusparse,SEQREDUCE_ROWBALANCE,SR_RB_speed,PARREDUCE_ROWBALANCE,PR_RB_speed,SEQREDUCE_NNZBALANCE,SR_NB_speed,PARREDUCE_NNZBALANCE,PR_NB_speed,ROWCACHING_ROWBALANCE,RC_RB_speed,ROWCACHING_NNZBALANCE,RC_NB_speed,THE_BEST_ALG_INDEX,THE_BEST_ALG_NAME,THE_BEST_ALG_TIME,THE_BEST_ALG_SPEED
lp_etamacro.mtx,400,816,2537,0.00777267,6.3425,4.56511,128,0.0163264,0.0051264,3.18477,0.0077888,2.09614,0.0107232,1.52253,0.0086752,1.88196,0.0049664,3.28737,0.0128576,1.26979,5,ROWCACHING_ROWBALANCE,0.0049664,3.28737
c-43.mtx,11125,11125,123675,0.000999268,11.1169,72.604,128,0.0271936,0.14225,0.191168,0.131136,0.207369,0.410957,0.0661714,0.128064,0.212344,0.17743,0.153263,0.0248256,1.09539,6,ROWCACHING_NNZBALANCE,0.0248256,1.09539
bibd_15_7.mtx,105,6435,135135,0.2,1287,0,128,0.0314144,0.0748064,0.419943,0.0418208,0.751167,0.0384672,0.816654,0.0973888,0.322567,0.0855552,0.367183,0.336451,0.0933698,0,CuSparse,0.0314144,1
uk.mtx,4824,4824,13674,0.000587599,2.83458,0.40621,128,0.0198208,0.0076032,2.6069,0.0501792,0.395,0.0812352,0.243993,0.027776,0.713594,0.0121504,1.63129,0.0159904,1.23954,1,SEQREDUCE_ROWBALANCE,0.0076032,2.6069
hangGlider_2.mtx,1647,1647,14754,0.00543904,8.95811,35.9227,128,0.0175168,0.0783072,0.223693,0.0336704,0.520243,0.0463616,0.37783,0.0191904,0.91279,0.0926272,0.189111,0.0143648,1.21943,6,ROWCACHING_NNZBALANCE,0.0143648,1.21943
rdb450.mtx,450,450,2580,0.0127407,5.73333,0.48074,128,0.015072,0.0042848,3.51755,0.0081696,1.84489,0.0113568,1.32713,0.0089248,1.68878,0.0047488,3.17385,0.011536,1.30652,1,SEQREDUCE_ROWBALANCE,0.0042848,3.51755
largebasis.mtx,440020,440020,5560100,2.87169e-05,12.636,1.14788,128,0.96335,1.2444,0.774149,7.41675,0.129888,17.114,0.0562903,6.58721,0.146246,0.900266,1.07007,1.13854,0.846125,5,ROWCACHING_ROWBALANCE,0.900266,1.07007
srb1.mtx,54924,54924,2962152,0.000981936,53.9318,4.90187,128,0.350502,0.375235,0.934087,1.49066,0.235132,3.64729,0.0960993,2.39637,0.146264,0.230573,1.52014,0.387117,0.905418,5,ROWCACHING_ROWBALANCE,0.230573,1.52014
c-55.mtx,32780,32780,403450,0.000375467,12.3078,24.5018,128,0.0841984,0.318515,0.264347,0.493782,0.170517,1.12401,0.0749088,0.41257,0.204083,0.298326,0.282236,0.0884192,0.952264,0,CuSparse,0.0841984,1
rosen2.mtx,1032,3080,47536,0.0149552,46.062,166.723,128,0.0178848,0.105411,0.169667,0.0427776,0.418088,0.0672544,0.265928,0.0432992,0.413051,0.106582,0.167803,0.0222592,0.803479,0,CuSparse,0.0178848,1
adder_dcop_32.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.018512,0.0707936,0.261493,0.0340128,0.544266,0.040464,0.457493,0.0178688,1.036,0.0816992,0.226587,0.0142368,1.30029,6,ROWCACHING_NNZBALANCE,0.0142368,1.30029
rajat05.mtx,301,301,1384,0.0152758,4.59801,2.07369,128,0.0149824,0.0047488,3.15499,0.006688,2.24019,0.008144,1.83969,0.0071424,2.09767,0.0046496,3.2223,0.0112096,1.33657,5,ROWCACHING_ROWBALANCE,0.0046496,3.2223
G65.mtx,8000,8000,32000,0.0005,4,0,128,0.0204,0.0101408,2.01168,0.0812608,0.251044,0.148573,0.137306,0.0501568,0.406724,0.0176576,1.15531,0.01576,1.29442,1,SEQREDUCE_ROWBALANCE,0.0101408,2.01168
scrs8-2b.mtx,1820,3499,7367,0.00115685,4.0478,2.34834,128,0.0180128,0.0056512,3.18743,0.02176,0.827794,0.0348864,0.516327,0.0156096,1.15396,0.0073632,2.44633,0.0140224,1.28457,1,SEQREDUCE_ROWBALANCE,0.0056512,3.18743
G31.mtx,2000,2000,39980,0.009995,19.99,4.5619,128,0.0186368,0.0095328,1.95502,0.0294464,0.632906,0.0820064,0.22726,0.0358016,0.520558,0.0098144,1.89892,0.0145152,1.28395,1,SEQREDUCE_ROWBALANCE,0.0095328,1.95502
msc01440.mtx,1440,1440,46270,0.0223139,32.1319,7.32939,128,0.0182048,0.00984,1.85008,0.0274688,0.662745,0.0561056,0.324474,0.0376864,0.48306,0.0092256,1.97329,0.0167712,1.08548,5,ROWCACHING_ROWBALANCE,0.0092256,1.97329
Transport.mtx,1602111,1602111,23500731,9.1558e-06,14.6686,1.12209,128,4.1206,5.06926,0.812861,27.4804,0.149947,72.9268,0.0565033,27.1803,0.151603,3.37351,1.22146,5.37825,0.76616,5,ROWCACHING_ROWBALANCE,3.37351,1.22146
mycielskian4.mtx,11,11,40,0.330579,3.63636,0.642824,128,0.0125248,0.0035392,3.53888,0.0036608,3.42133,0.0039552,3.16667,0.0045728,2.73898,0.004112,3.04591,0.0083424,1.50134,1,SEQREDUCE_ROWBALANCE,0.0035392,3.53888
conf6_0-4x4-20.mtx,3072,3072,119808,0.0126953,39,2161.13,128,0.0464256,3.86372,0.0120158,0.51039,0.090961,0.36224,0.128163,0.550707,0.0843018,3.68641,0.0125937,0.0460928,1.00722,6,ROWCACHING_NNZBALANCE,0.0460928,1.00722
Ecoli_10NN.mtx,336,336,4560,0.0403912,13.5714,3.10352,128,0.0165632,0.005328,3.10871,0.0077984,2.12392,0.012288,1.34792,0.009296,1.78176,0.0048768,3.39633,0.0117056,1.41498,5,ROWCACHING_ROWBALANCE,0.0048768,3.39633
rajat07.mtx,14842,14842,63913,0.000290138,4.30623,1.11649,128,0.0274528,0.0176128,1.55868,0.147789,0.185757,0.285296,0.0962257,0.0959872,0.286005,0.0294016,0.933718,0.0232736,1.17957,1,SEQREDUCE_ROWBALANCE,0.0176128,1.55868
p2p-Gnutella06.mtx,8717,8717,31525,0.000414879,3.6165,4.93508,128,0.0229312,0.01424,1.61034,0.080016,0.286583,0.156845,0.146203,0.0502848,0.456026,0.0167712,1.3673,0.0162496,1.41119,1,SEQREDUCE_ROWBALANCE,0.01424,1.61034
vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,4033156,0.00118466,69.1224,32.1641,128,0.616486,0.591059,1.04302,1.76981,0.348335,3.87607,0.159049,3.19087,0.193203,0.422746,1.45829,0.698058,0.883146,5,ROWCACHING_ROWBALANCE,0.422746,1.45829
lpi_pang.mtx,361,741,2933,0.0109644,8.12465,5.54792,128,0.0166848,0.0053888,3.0962,0.0077088,2.16438,0.0107648,1.54994,0.0085952,1.94118,0.0056992,2.92757,0.0136512,1.22222,1,SEQREDUCE_ROWBALANCE,0.0053888,3.0962
Chevron2.mtx,90249,90249,803173,9.86108e-05,8.89952,2673.52,128,0.244794,62.8174,0.00389691,7.28953,0.0335816,5.53348,0.0442386,3.97345,0.0616073,30.7177,0.00796913,0.303962,0.805344,0,CuSparse,0.244794,1
heart1.mtx,3557,3557,1387773,0.109686,390.153,123.919,128,0.134266,0.166461,0.80659,0.38104,0.352366,0.432845,0.310193,0.816723,0.164395,0.119526,1.12331,0.239149,0.561431,5,ROWCACHING_ROWBALANCE,0.119526,1.12331
oscil_dcop_17.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0169248,0.004496,3.76441,0.0080416,2.10466,0.009904,1.70889,0.008752,1.93382,0.0047584,3.55683,0.0144384,1.17221,1,SEQREDUCE_ROWBALANCE,0.004496,3.76441
EX6.mtx,6545,6545,295680,0.00690244,45.1765,1.67581,128,0.0456736,0.0362944,1.25842,0.129712,0.352115,0.333971,0.136759,0.21263,0.214803,0.030368,1.504,0.0414656,1.10148,5,ROWCACHING_ROWBALANCE,0.030368,1.504
sctap1-2c.mtx,3390,7458,21854,0.000864388,6.44661,4.78115,128,0.019264,0.0084672,2.27513,0.0383456,0.502378,0.0755616,0.254944,0.0290304,0.66358,0.0101664,1.89487,0.0158464,1.21567,1,SEQREDUCE_ROWBALANCE,0.0084672,2.27513
lp_d6cube.mtx,415,6184,37704,0.0146916,90.853,438.508,128,0.018576,0.288755,0.0643313,0.0744928,0.249366,0.0481408,0.385868,0.0434272,0.42775,0.366675,0.0506606,0.0321536,0.577727,0,CuSparse,0.018576,1
ncvxqp9.mtx,16554,16554,54040,0.000197201,3.26447,1.51523,128,0.0265248,0.0180128,1.47255,0.162877,0.162852,0.290259,0.0913832,0.0996448,0.266194,0.0324256,0.81802,0.0204128,1.29942,1,SEQREDUCE_ROWBALANCE,0.0180128,1.47255
Tina_AskCal.mtx,11,11,29,0.239669,2.63636,1.14992,128,0.0135744,0.003744,3.62564,0.0037792,3.59187,0.0040832,3.32445,0.0045696,2.97059,0.004272,3.17753,0.0095584,1.42015,1,SEQREDUCE_ROWBALANCE,0.003744,3.62564
adder_dcop_07.mtx,1813,1813,11226,0.0034153,6.19195,30.7769,128,0.0176,0.068176,0.258155,0.0340224,0.517306,0.040384,0.435816,0.017728,0.99278,0.0817568,0.215273,0.0143744,1.2244,6,ROWCACHING_NNZBALANCE,0.0143744,1.2244
mark3jac120.mtx,54929,54929,342475,0.000113508,6.23487,4.34957,128,0.0906208,0.110784,0.817995,0.751155,0.120642,1.32279,0.0685071,0.47464,0.190925,0.10543,0.859532,0.0924704,0.979998,0,CuSparse,0.0906208,1
gams10am.mtx,114,171,407,0.0208782,3.57018,2.90483,128,0.0152416,0.0041024,3.71529,0.0045408,3.35659,0.0047904,3.1817,0.005808,2.62424,0.004336,3.51513,0.012848,1.1863,1,SEQREDUCE_ROWBALANCE,0.0041024,3.71529
lp_scorpion.mtx,388,466,1534,0.00848414,3.95361,2.63949,128,0.0173248,0.004512,3.83972,0.0073568,2.35494,0.0093888,1.84526,0.007984,2.16994,0.0047072,3.68049,0.0139232,1.24431,1,SEQREDUCE_ROWBALANCE,0.004512,3.83972
rajat23.mtx,110355,110355,556938,4.57323e-05,5.04679,19.3668,128,0.154982,0.566029,0.273807,1.65607,0.0935846,2.50622,0.0618392,0.946227,0.16379,0.543309,0.285257,0.174042,0.890491,0,CuSparse,0.154982,1
GD96_b.mtx,111,111,193,0.0156643,1.73874,0.936851,128,0.0144032,0.0037248,3.86684,0.004304,3.34647,0.0046688,3.08499,0.0055456,2.59723,0.0042016,3.42803,0.0095808,1.50334,1,SEQREDUCE_ROWBALANCE,0.0037248,3.86684
mk10-b4.mtx,945,4725,4725,0.0010582,5,0,128,0.0172,0.0046496,3.69924,0.0131712,1.30588,0.0205376,0.837488,0.0111648,1.54056,0.006112,2.81414,0.014384,1.19577,1,SEQREDUCE_ROWBALANCE,0.0046496,3.69924
bcsstk23.mtx,3134,3134,45178,0.00459969,14.4154,4.86667,128,0.0186464,0.0100928,1.8475,0.040208,0.463749,0.105792,0.176255,0.0431168,0.432463,0.0096288,1.93652,0.0137632,1.3548,5,ROWCACHING_ROWBALANCE,0.0096288,1.93652
mycielskian7.mtx,95,95,1510,0.167313,15.8947,8.84305,128,0.0151328,0.0057056,2.65227,0.0049696,3.04507,0.0059808,2.53023,0.00664,2.27904,0.006336,2.38838,0.0117312,1.28996,2,PARREDUCE_ROWBALANCE,0.0049696,3.04507
plat362.mtx,362,362,5786,0.0441531,15.9834,3.33568,128,0.0157696,0.0050496,3.12294,0.0082784,1.90491,0.0140608,1.12153,0.0098624,1.59896,0.004992,3.15897,0.0109696,1.43757,5,ROWCACHING_ROWBALANCE,0.004992,3.15897
LeGresley_87936.mtx,87936,87936,593276,7.67226e-05,6.74668,3.3387,128,0.170906,0.182918,0.934327,1.35048,0.126551,2.2431,0.0761918,0.843379,0.202644,0.168147,1.0164,0.180563,0.946514,5,ROWCACHING_ROWBALANCE,0.168147,1.0164
wm3.mtx,207,260,2948,0.0547752,14.2415,21.8194,128,0.0162976,0.0089312,1.82479,0.0066432,2.45328,0.0087104,1.87105,0.0087648,1.85944,0.0081728,1.99413,0.0136288,1.19582,2,PARREDUCE_ROWBALANCE,0.0066432,2.45328
ship_003.mtx,121728,121728,8086034,0.000545701,66.4271,18.6954,128,0.952534,0.92543,1.02929,3.48453,0.273361,7.71418,0.123478,6.48951,0.146781,0.582413,1.6355,1.17723,0.809135,5,ROWCACHING_ROWBALANCE,0.582413,1.6355
helm2d03.mtx,392257,392257,2741935,1.78203e-05,6.99015,0.141517,128,0.714294,1.00911,0.707843,6.23554,0.114552,10.6157,0.0672868,3.99997,0.178575,0.76399,0.934952,0.831328,0.859221,0,CuSparse,0.714294,1
bp_0.mtx,822,822,3276,0.00484842,3.9854,10.7159,128,0.0184096,0.0161408,1.14056,0.0129568,1.42084,0.0172608,1.06656,0.0103648,1.77617,0.0198912,0.925515,0.0166336,1.10677,4,PARREDUCE_NNZBALANCE,0.0103648,1.77617
barrier2-10.mtx,115625,115625,3897557,0.000291534,33.7086,28.4626,128,0.571712,1.33821,0.42722,2.56235,0.22312,5.69435,0.1004,3.61077,0.158335,1.39635,0.409434,0.763568,0.748738,0,CuSparse,0.571712,1
mk12-b2.mtx,13860,1485,41580,0.0020202,3,0,128,0.0227072,0.015424,1.4722,0.136781,0.166012,0.236486,0.0960191,0.0792,0.286707,0.0276928,0.819968,0.0170464,1.33208,1,SEQREDUCE_ROWBALANCE,0.015424,1.4722
transient.mtx,178866,178866,961790,3.00625e-05,5.37715,147.171,128,0.330086,7.74876,0.0425986,2.99079,0.110368,4.46234,0.0739717,1.7822,0.185213,8.41356,0.0392327,0.33353,0.989677,0,CuSparse,0.330086,1
rosen10.mtx,2056,6152,64192,0.00507506,31.2218,239.994,128,0.0197632,0.212509,0.0929994,0.0671616,0.294263,0.22784,0.0867416,0.0706528,0.279723,0.229584,0.0860827,0.014608,1.3529,6,ROWCACHING_NNZBALANCE,0.014608,1.3529
mesh3e1.mtx,289,289,1889,0.0226171,6.53633,0.907232,128,0.015456,0.0044512,3.47232,0.006816,2.26761,0.0086336,1.79021,0.007456,2.07296,0.0044256,3.49241,0.01064,1.45263,5,ROWCACHING_ROWBALANCE,0.0044256,3.49241
lp_adlittle.mtx,56,138,424,0.0548654,7.57143,6.1553,128,0.0149216,0.0049312,3.02596,0.0042112,3.54331,0.004448,3.35468,0.0057696,2.58625,0.0048544,3.07383,0.0109824,1.35868,2,PARREDUCE_ROWBALANCE,0.0042112,3.54331
pa2010.mtx,421545,421545,2058462,1.15839e-05,4.88314,2.62903,128,0.551139,0.744198,0.740581,6.43242,0.0856815,9.54249,0.0577563,3.50088,0.157429,0.754941,0.730043,0.66017,0.834845,0,CuSparse,0.551139,1
lp_cre_a.mtx,3516,7248,18168,0.000712919,5.16724,12.352,128,0.0214112,0.0222272,0.963288,0.0401536,0.533232,0.072464,0.295474,0.0263776,0.811719,0.0292544,0.731897,0.0166496,1.28599,6,ROWCACHING_NNZBALANCE,0.0166496,1.28599
lhr02.mtx,2954,2954,37206,0.00426375,12.5951,16.0133,128,0.0211328,0.0102176,2.06827,0.0398528,0.530271,0.0917952,0.230217,0.037584,0.562282,0.011936,1.77051,0.0186784,1.1314,1,SEQREDUCE_ROWBALANCE,0.0102176,2.06827
H2O.mtx,67024,67024,2216736,0.000493461,33.0738,4.80118,128,0.299603,0.302234,0.991297,1.48181,0.202187,3.13503,0.0955663,2.01668,0.148563,0.21897,1.36824,0.386838,0.774492,5,ROWCACHING_ROWBALANCE,0.21897,1.36824
gen1.mtx,769,2561,63086,0.032033,82.0364,55.6471,128,0.0188384,0.078064,0.24132,0.038512,0.489157,0.049088,0.383768,0.0439264,0.428863,0.0991072,0.190081,0.0301472,0.624881,0,CuSparse,0.0188384,1
bips98_1450.mtx,11305,11305,44678,0.000349585,3.95206,2.9378,128,0.0242208,0.0145632,1.66315,0.1144,0.21172,0.210013,0.11533,0.073952,0.327521,0.0236768,1.02298,0.0204832,1.18247,1,SEQREDUCE_ROWBALANCE,0.0145632,1.66315
t2dah.mtx,11445,11445,176117,0.00134453,15.3881,3.86906,128,0.0301216,0.0251488,1.19774,0.138074,0.218156,0.42369,0.0710936,0.157126,0.191703,0.0239296,1.25876,0.025792,1.16787,5,ROWCACHING_ROWBALANCE,0.0239296,1.25876
bcsstm07.mtx,420,420,7252,0.0411111,17.2667,6.06279,128,0.0166784,0.005648,2.95297,0.009216,1.80972,0.0168,0.992762,0.0109632,1.52131,0.0049696,3.35609,0.0111488,1.49598,5,ROWCACHING_ROWBALANCE,0.0049696,3.35609
test1.mtx,392908,392908,12968200,8.40036e-05,33.0057,10.1478,128,1.85134,1.921,0.96374,8.76932,0.211116,19.8778,0.0931363,12.2891,0.150649,1.38101,1.34057,2.61296,0.708523,5,ROWCACHING_ROWBALANCE,1.38101,1.34057
fe_sphere.mtx,16386,16386,98304,0.000366122,5.99927,0.0382601,128,0.0286464,0.0221824,1.2914,0.165779,0.172799,0.361299,0.0792872,0.126726,0.226049,0.0325344,0.880496,0.0205728,1.39244,6,ROWCACHING_NNZBALANCE,0.0205728,1.39244
TSOPF_RS_b39_c7.mtx,14098,14098,252446,0.00127015,17.9065,13.9893,128,0.036224,0.0338496,1.07015,0.175136,0.206834,0.584035,0.0620237,0.220038,0.164626,0.0290656,1.24628,0.036752,0.985633,5,ROWCACHING_ROWBALANCE,0.0290656,1.24628
lp_nug20.mtx,15240,72600,304800,0.000275482,20,0,128,0.0964352,0.0811616,1.18819,0.265178,0.363663,0.714192,0.135027,0.287658,0.335243,0.053376,1.80671,0.0907808,1.06229,5,ROWCACHING_ROWBALANCE,0.053376,1.80671
tuma1.mtx,22967,22967,87760,0.000166375,3.82113,1.33731,128,0.035232,0.0331168,1.06387,0.25,0.140928,0.426662,0.0825758,0.140355,0.25102,0.0440256,0.800262,0.0247168,1.42543,6,ROWCACHING_NNZBALANCE,0.0247168,1.42543
scircuit.mtx,170998,170998,958936,3.2795e-05,5.60788,4.38931,128,0.27064,0.323514,0.836564,2.64993,0.102131,4.05562,0.066732,1.50894,0.179358,0.311562,0.868656,0.286486,0.944687,0,CuSparse,0.27064,1
cdde2.mtx,961,961,4681,0.00506864,4.87097,0.34743,128,0.0160864,0.0044352,3.62698,0.0132096,1.21778,0.0205888,0.781318,0.0107104,1.50194,0.0058112,2.76817,0.012624,1.27427,1,SEQREDUCE_ROWBALANCE,0.0044352,3.62698
stokes.mtx,11449533,11449533,349321980,2.66471e-06,30.5097,40.8655,128,49.6025,53.5639,0.926043,243.378,0.203808,1023.28,0.0484739,358.391,0.138403,40.2704,1.23174,68.5921,0.723152,5,ROWCACHING_ROWBALANCE,40.2704,1.23174
adder_dcop_17.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.0180608,0.0685536,0.263455,0.0339392,0.532152,0.0404096,0.446943,0.0178176,1.01365,0.0816288,0.221255,0.0140576,1.28477,6,ROWCACHING_NNZBALANCE,0.0140576,1.28477
Ragusa16.mtx,24,24,81,0.140625,3.375,2.76605,128,0.013136,0.0039648,3.31316,0.0039264,3.34556,0.004192,3.13359,0.0052288,2.51224,0.00424,3.09811,0.008816,1.49002,2,PARREDUCE_ROWBALANCE,0.0039264,3.34556
TSOPF_RS_b9_c6.mtx,7224,7224,54082,0.00103633,7.48643,3.49924,128,0.0202496,0.0121344,1.66878,0.0768544,0.26348,0.173382,0.116792,0.062304,0.325013,0.0162496,1.24616,0.016736,1.20994,1,SEQREDUCE_ROWBALANCE,0.0121344,1.66878
rw136.mtx,136,136,479,0.0258975,3.52206,0.756996,128,0.0146656,0.003952,3.71093,0.0047872,3.0635,0.005056,2.90063,0.0058656,2.50027,0.0041888,3.50115,0.0114304,1.28303,1,SEQREDUCE_ROWBALANCE,0.003952,3.71093
TSOPF_FS_b162_c1.mtx,10798,10798,608540,0.00521918,56.3567,243.796,128,0.0698016,0.295181,0.236471,0.2784,0.250724,0.854266,0.0817095,0.519021,0.134487,0.323546,0.21574,0.0732544,0.952866,0,CuSparse,0.0698016,1
oscil_dcop_30.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0168384,0.004528,3.71873,0.008032,2.09641,0.0100992,1.6673,0.0087616,1.92184,0.004704,3.57959,0.0143264,1.17534,1,SEQREDUCE_ROWBALANCE,0.004528,3.71873
stufe.mtx,1036,1036,3736,0.00348087,3.60618,0.496434,128,0.0177536,0.0045088,3.93754,0.0139424,1.27335,0.0202432,0.877015,0.0110272,1.60998,0.0060672,2.92616,0.01288,1.37838,1,SEQREDUCE_ROWBALANCE,0.0045088,3.93754
oscil_dcop_35.mtx,430,430,1544,0.00835046,3.5907,1.44831,128,0.0166816,0.0045728,3.64801,0.0079648,2.09442,0.0100448,1.66072,0.0085664,1.94733,0.0045888,3.63529,0.014384,1.15973,1,SEQREDUCE_ROWBALANCE,0.0045728,3.64801
relat4.mtx,66,12,172,0.217172,2.60606,1.75705,128,0.0132096,0.0038432,3.43714,0.0041632,3.17294,0.0045408,2.90909,0.00536,2.46448,0.0043904,3.00875,0.0083744,1.57738,1,SEQREDUCE_ROWBALANCE,0.0038432,3.43714
obstclae.mtx,40000,40000,197608,0.000123505,4.9402,0.41978,128,0.0690464,0.0753376,0.916493,0.544326,0.126847,0.86175,0.0801234,0.297894,0.231781,0.0760416,0.908008,0.0618528,1.1163,6,ROWCACHING_NNZBALANCE,0.0618528,1.1163
adder_dcop_50.mtx,1813,1813,11246,0.00342139,6.20298,30.7771,128,0.0181408,0.0677376,0.26781,0.033888,0.535316,0.0404288,0.44871,0.0177536,1.02181,0.0816192,0.222261,0.0140576,1.29046,6,ROWCACHING_NNZBALANCE,0.0140576,1.29046
p0201.mtx,133,334,2056,0.0462834,15.4586,16.1037,128,0.0158112,0.0066496,2.37777,0.00584,2.7074,0.0072416,2.18338,0.0077152,2.04936,0.0079776,1.98195,0.0119776,1.32006,2,PARREDUCE_ROWBALANCE,0.00584,2.7074
rajat02.mtx,1960,1960,11187,0.00291207,5.70765,17.0652,128,0.0183456,0.0291328,0.629723,0.0250432,0.732558,0.0428768,0.427868,0.0177056,1.03615,0.0392224,0.467733,0.0140384,1.30682,6,ROWCACHING_NNZBALANCE,0.0140384,1.30682
ford2.mtx,100196,100196,544688,5.42559e-05,5.43622,1.55816,128,0.152326,0.190797,0.79837,1.51616,0.100469,2.31239,0.0658739,0.850762,0.179047,0.184922,0.823735,0.159373,0.955787,0,CuSparse,0.152326,1
GD97_b.mtx,47,47,264,0.119511,5.61702,4.42216,128,0.0136064,0.0042848,3.1755,0.0040992,3.31928,0.0043808,3.10592,0.005344,2.54611,0.00448,3.03714,0.0087136,1.56151,2,PARREDUCE_ROWBALANCE,0.0040992,3.31928
n3c6-b8.mtx,4935,6435,44415,0.0013986,9,0,128,0.0198176,0.0104896,1.88926,0.0553792,0.357853,0.128883,0.153764,0.048576,0.407971,0.013056,1.51789,0.0148864,1.33126,1,SEQREDUCE_ROWBALANCE,0.0104896,1.88926
bcsstm35.mtx,30237,30237,20619,2.25523e-05,0.681913,1.03437,128,0.0372928,0.023392,1.59425,0.271299,0.13746,0.398502,0.0935824,0.119558,0.311921,0.0344416,1.08278,0.0266944,1.39703,1,SEQREDUCE_ROWBALANCE,0.023392,1.59425
lp_ship12s.mtx,1151,2869,8284,0.00250862,7.19722,12.0248,128,0.01944,0.0074336,2.61515,0.0164544,1.18145,0.0277952,0.699401,0.0145568,1.33546,0.008,2.43,0.0166496,1.1676,1,SEQREDUCE_ROWBALANCE,0.0074336,2.61515
cryg10000.mtx,10000,10000,49699,0.00049699,4.9699,0.172607,128,0.0215776,0.0135648,1.59071,0.101792,0.211977,0.201901,0.106872,0.0690816,0.312349,0.0212736,1.01429,0.016448,1.31187,1,SEQREDUCE_ROWBALANCE,0.0135648,1.59071
bibd_17_4.mtx,136,2380,14280,0.0441176,105,0,128,0.0165952,0.0099776,1.66325,0.0098528,1.68431,0.0118464,1.40086,0.0159296,1.04178,0.01096,1.51416,0.0378112,0.438896,2,PARREDUCE_ROWBALANCE,0.0098528,1.68431
bcspwr10.mtx,5300,5300,21842,0.000777572,4.12113,1.44223,128,0.0205184,0.0089312,2.29738,0.0555488,0.369376,0.0996,0.206008,0.0353824,0.579904,0.0131584,1.55934,0.0172992,1.18609,1,SEQREDUCE_ROWBALANCE,0.0089312,2.29738
jgl009.mtx,9,9,50,0.617284,5.55556,1.94999,128,0.0120704,0.0036704,3.28858,0.003616,3.33805,0.0039136,3.08422,0.004624,2.61038,0.0040992,2.94457,0.0078144,1.54464,2,PARREDUCE_ROWBALANCE,0.003616,3.33805
pkustk06.mtx,43164,43164,2571768,0.00138035,59.5813,24.8672,128,0.314307,0.303613,1.03522,1.18166,0.265988,3.07676,0.102155,2.0096,0.156403,0.210109,1.49593,0.375322,0.837434,5,ROWCACHING_ROWBALANCE,0.210109,1.49593
l30.mtx,2701,16281,52070,0.00118408,19.278,1.91123,128,0.0187744,0.010512,1.786,0.0383872,0.48908,0.109488,0.171475,0.0461504,0.406809,0.0092256,2.03503,0.0142688,1.31577,5,ROWCACHING_ROWBALANCE,0.0092256,2.03503
dwb512.mtx,512,512,2500,0.00953674,4.88281,0.730166,128,0.0157376,0.0044032,3.57413,0.0086336,1.82283,0.0121856,1.29149,0.0086784,1.81342,0.0048352,3.2548,0.0114592,1.37336,1,SEQREDUCE_ROWBALANCE,0.0044032,3.57413
n4c6-b8.mtx,198895,163215,1790055,5.5142e-05,9,0,128,0.380058,0.454323,0.836536,3.15425,0.120491,6.13458,0.0619533,2.36276,0.160853,0.388915,0.977225,0.47257,0.804236,0,CuSparse,0.380058,1
li.mtx,22695,22695,1350309,0.00262164,59.4981,29.2034,128,0.165683,0.163523,1.01321,0.54895,0.301818,1.5758,0.105142,0.980989,0.168894,0.0993952,1.66691,0.18465,0.897284,5,ROWCACHING_ROWBALANCE,0.0993952,1.66691
Ge99H100.mtx,112985,112985,8451395,0.000662044,74.801,94.532,128,1.01042,0.984678,1.02614,3.59535,0.281036,7.96983,0.126781,6.6688,0.151515,0.658723,1.53391,1.46876,0.68794,5,ROWCACHING_ROWBALANCE,0.658723,1.53391
Maragal_5.mtx,4654,3320,93091,0.00602481,20.0024,98.3887,128,0.0241088,0.0851232,0.283222,0.0812192,0.296836,0.257968,0.0934566,0.0793536,0.303815,0.10257,0.235048,0.0205376,1.17389,6,ROWCACHING_NNZBALANCE,0.0205376,1.17389
TSOPF_FS_b39_c7.mtx,28216,28216,730080,0.000917022,25.8747,264.441,128,0.103888,1.52888,0.0679505,0.522275,0.198914,2.14691,0.0483895,0.868848,0.11957,1.21752,0.0853273,0.109306,0.950436,0,CuSparse,0.103888,1
ted_A.mtx,10605,10605,424587,0.00377525,40.0365,37.1951,128,0.0530208,0.0543456,0.975623,0.199126,0.266267,0.512435,0.103468,0.30792,0.17219,0.043696,1.2134,0.0524736,1.01043,5,ROWCACHING_ROWBALANCE,0.043696,1.2134
G50.mtx,3000,3000,12000,0.00133333,4,0,128,0.0185056,0.006112,3.02775,0.033072,0.559555,0.0564864,0.327612,0.021408,0.864424,0.0090304,2.04926,0.01416,1.30689,1,SEQREDUCE_ROWBALANCE,0.006112,3.02775
ch7-8-b4.mtx,141120,58800,705600,8.5034e-05,5,0,128,0.175962,0.249206,0.706088,2.07658,0.0847361,3.1336,0.0561532,1.12504,0.156405,0.255354,0.68909,0.192624,0.913498,0,CuSparse,0.175962,1
bcsstk04.mtx,132,132,3648,0.209366,27.6364,10.7501,128,0.0150528,0.0062944,2.39146,0.0060768,2.47709,0.0090144,1.66986,0.007632,1.97233,0.0059872,2.51416,0.0114688,1.3125,5,ROWCACHING_ROWBALANCE,0.0059872,2.51416
